Index,Timestamp,Chiller_ID,Label_Type,Status
2660,2018-06-12 05:35:00 SGT,,,
2661,2018-06-12 05:40:00 SGT,,,
2662,2018-06-12 05:45:00 SGT,,,
2663,2018-06-12 05:50:00 SGT,,,
2664,2018-06-12 05:55:00 SGT,,,
2665,2018-06-12 06:00:00 SGT,,,
2666,2018-06-12 06:05:00 SGT,,,
2667,2018-06-12 06:10:00 SGT,,,
2668,2018-06-12 06:15:00 SGT,,,
2669,2018-06-12 06:20:00 SGT,,,
2670,2018-06-12 06:25:00 SGT,,,
2671,2018-06-12 06:30:00 SGT,,,
2672,2018-06-12 06:35:00 SGT,,,
2673,2018-06-12 06:40:00 SGT,,,
2674,2018-06-12 06:45:00 SGT,,,
2675,2018-06-12 06:50:00 SGT,,,
2676,2018-06-12 06:55:00 SGT,,,
2677,2018-06-12 07:00:00 SGT,,,
2678,2018-06-12 07:05:00 SGT,,,
2679,2018-06-12 07:10:00 SGT,,,
2680,2018-06-12 07:15:00 SGT,,,
2681,2018-06-12 07:20:00 SGT,,,
2682,2018-06-12 07:25:00 SGT,,,
2683,2018-06-12 07:30:00 SGT,,,
2684,2018-06-12 07:35:00 SGT,,,
2685,2018-06-12 07:40:00 SGT,,,
2686,2018-06-12 07:45:00 SGT,,,
2687,2018-06-12 07:50:00 SGT,,,
2688,2018-06-12 07:55:00 SGT,,,
2689,2018-06-12 08:00:00 SGT,,,
2690,2018-06-12 08:05:00 SGT,,,
2691,2018-06-12 08:10:00 SGT,,,
2692,2018-06-12 08:15:00 SGT,,,
2693,2018-06-12 08:20:00 SGT,,,
2694,2018-06-12 08:25:00 SGT,,,
2695,2018-06-12 08:30:00 SGT,,,
2696,2018-06-12 08:35:00 SGT,,,
2697,2018-06-12 08:40:00 SGT,,,
2698,2018-06-12 08:45:00 SGT,,,
2699,2018-06-12 08:50:00 SGT,,,
2700,2018-06-12 08:55:00 SGT,,,
2701,2018-06-12 09:00:00 SGT,,,
2702,2018-06-12 09:05:00 SGT,,,
2703,2018-06-12 09:10:00 SGT,,,
2704,2018-06-12 09:15:00 SGT,,,
2705,2018-06-12 09:20:00 SGT,,,
2706,2018-06-12 09:25:00 SGT,,,
2707,2018-06-12 09:30:00 SGT,,,
2708,2018-06-12 09:35:00 SGT,,,
2709,2018-06-12 09:40:00 SGT,,,
2710,2018-06-12 09:45:00 SGT,,,
2711,2018-06-12 09:50:00 SGT,,,
2712,2018-06-12 09:55:00 SGT,,,
2713,2018-06-12 10:00:00 SGT,,,
2714,2018-06-12 10:05:00 SGT,,,
2715,2018-06-12 10:10:00 SGT,,,
2716,2018-06-12 10:15:00 SGT,,,
2717,2018-06-12 10:20:00 SGT,,,
2718,2018-06-12 10:25:00 SGT,,,
2719,2018-06-12 10:30:00 SGT,,,
2720,2018-06-12 10:35:00 SGT,,,
2721,2018-06-12 10:40:00 SGT,,,
2722,2018-06-12 10:45:00 SGT,,,
2723,2018-06-12 10:50:00 SGT,,,
2724,2018-06-12 10:55:00 SGT,,,
2725,2018-06-12 11:00:00 SGT,,,
2726,2018-06-12 11:05:00 SGT,,,
2727,2018-06-12 11:10:00 SGT,,,
2728,2018-06-12 11:15:00 SGT,,,
2729,2018-06-12 11:20:00 SGT,,,
2730,2018-06-12 11:25:00 SGT,,,
2731,2018-06-12 11:30:00 SGT,,,
2732,2018-06-12 11:35:00 SGT,,,
2733,2018-06-12 11:40:00 SGT,,,
2734,2018-06-12 11:45:00 SGT,,,
2735,2018-06-12 11:50:00 SGT,,,
2736,2018-06-12 11:55:00 SGT,,,
2737,2018-06-12 12:00:00 SGT,,,
2738,2018-06-12 12:05:00 SGT,,,
2739,2018-06-12 12:10:00 SGT,,,
2740,2018-06-12 12:15:00 SGT,,,
2741,2018-06-12 12:20:00 SGT,,,
2742,2018-06-12 12:25:00 SGT,,,
2743,2018-06-12 12:30:00 SGT,,,
2744,2018-06-12 12:35:00 SGT,,,
2745,2018-06-12 12:40:00 SGT,,,
2746,2018-06-12 12:45:00 SGT,,,
2747,2018-06-12 12:50:00 SGT,,,
2748,2018-06-12 12:55:00 SGT,,,
2749,2018-06-12 13:00:00 SGT,,,
2750,2018-06-12 13:05:00 SGT,,,
2751,2018-06-12 13:10:00 SGT,,,
2752,2018-06-12 13:15:00 SGT,,,
2753,2018-06-12 13:20:00 SGT,,,
2754,2018-06-12 13:25:00 SGT,,,
2755,2018-06-12 13:30:00 SGT,,,
2756,2018-06-12 13:35:00 SGT,,,
2757,2018-06-12 13:40:00 SGT,,,
2758,2018-06-12 13:45:00 SGT,,,
2759,2018-06-12 13:50:00 SGT,,,
2760,2018-06-12 13:55:00 SGT,,,
2761,2018-06-12 14:00:00 SGT,,,
2762,2018-06-12 14:05:00 SGT,,,
2763,2018-06-12 14:10:00 SGT,,,
2764,2018-06-12 14:15:00 SGT,,,
2765,2018-06-12 14:20:00 SGT,,,
2766,2018-06-12 14:25:00 SGT,,,
2767,2018-06-12 14:30:00 SGT,,,
2768,2018-06-12 14:35:00 SGT,,,
2769,2018-06-12 14:40:00 SGT,,,
2770,2018-06-12 14:45:00 SGT,,,
2771,2018-06-12 14:50:00 SGT,,,
2772,2018-06-12 14:55:00 SGT,,,
2773,2018-06-12 15:00:00 SGT,,,
2774,2018-06-12 15:05:00 SGT,,,
2775,2018-06-12 15:10:00 SGT,,,
2776,2018-06-12 15:15:00 SGT,,,
2777,2018-06-12 15:20:00 SGT,,,
2778,2018-06-12 15:25:00 SGT,,,
2779,2018-06-12 15:30:00 SGT,,,
2780,2018-06-12 15:35:00 SGT,,,
2781,2018-06-12 15:40:00 SGT,,,
2782,2018-06-12 15:45:00 SGT,,,
2783,2018-06-12 15:50:00 SGT,,,
2784,2018-06-12 15:55:00 SGT,,,
2785,2018-06-12 16:00:00 SGT,,,
2786,2018-06-12 16:05:00 SGT,,,
2787,2018-06-12 16:10:00 SGT,,,
2788,2018-06-12 16:15:00 SGT,,,
2789,2018-06-12 16:20:00 SGT,,,
2790,2018-06-12 16:25:00 SGT,,,
2791,2018-06-12 16:30:00 SGT,,,
2792,2018-06-12 16:35:00 SGT,,,
2793,2018-06-12 16:40:00 SGT,,,
2794,2018-06-12 16:45:00 SGT,,,
2795,2018-06-12 16:50:00 SGT,,,
2796,2018-06-12 16:55:00 SGT,,,
2797,2018-06-12 17:00:00 SGT,,,
2798,2018-06-12 17:05:00 SGT,,,
2799,2018-06-12 17:10:00 SGT,,,
2800,2018-06-12 17:15:00 SGT,,,
2801,2018-06-12 17:20:00 SGT,,,
2802,2018-06-12 17:25:00 SGT,,,
2803,2018-06-12 17:30:00 SGT,,,
2804,2018-06-12 17:35:00 SGT,,,
2805,2018-06-12 17:40:00 SGT,,,
2806,2018-06-12 17:45:00 SGT,,,
2807,2018-06-12 17:50:00 SGT,,,
2808,2018-06-12 17:55:00 SGT,,,
2809,2018-06-12 18:00:00 SGT,,,
2810,2018-06-12 18:05:00 SGT,,,
2811,2018-06-12 18:10:00 SGT,,,
2812,2018-06-12 18:15:00 SGT,,,
2813,2018-06-12 18:20:00 SGT,,,
2814,2018-06-12 18:25:00 SGT,,,
2815,2018-06-12 18:30:00 SGT,,,
2816,2018-06-12 18:35:00 SGT,,,
2817,2018-06-12 18:40:00 SGT,,,
2818,2018-06-12 18:45:00 SGT,,,
2819,2018-06-12 18:50:00 SGT,,,
2820,2018-06-12 18:55:00 SGT,,,
2821,2018-06-12 19:00:00 SGT,,,
2822,2018-06-12 19:05:00 SGT,,,
2823,2018-06-12 19:10:00 SGT,,,
2824,2018-06-12 19:15:00 SGT,,,
2825,2018-06-12 19:20:00 SGT,,,
2826,2018-06-12 19:25:00 SGT,,,
2827,2018-06-12 19:30:00 SGT,,,
2828,2018-06-12 19:35:00 SGT,,,
2829,2018-06-12 19:40:00 SGT,,,
2830,2018-06-12 19:45:00 SGT,,,
2831,2018-06-12 19:50:00 SGT,,,
2832,2018-06-12 19:55:00 SGT,,,
2833,2018-06-12 20:00:00 SGT,,,
2834,2018-06-12 20:05:00 SGT,,,
2835,2018-06-12 20:10:00 SGT,,,
2836,2018-06-12 20:15:00 SGT,,,
2837,2018-06-12 20:20:00 SGT,,,
2838,2018-06-12 20:25:00 SGT,,,
2839,2018-06-12 20:30:00 SGT,,,
2840,2018-06-12 20:35:00 SGT,,,
2841,2018-06-12 20:40:00 SGT,,,
2842,2018-06-12 20:45:00 SGT,,,
2843,2018-06-12 20:50:00 SGT,,,
2844,2018-06-12 20:55:00 SGT,,,
2845,2018-06-12 21:00:00 SGT,,,
2846,2018-06-12 21:05:00 SGT,,,
2847,2018-06-12 21:10:00 SGT,,,
2848,2018-06-12 21:15:00 SGT,,,
2849,2018-06-12 21:20:00 SGT,,,
2850,2018-06-12 21:25:00 SGT,,,
2851,2018-06-12 21:30:00 SGT,,,
2852,2018-06-12 21:35:00 SGT,,,
2853,2018-06-12 21:40:00 SGT,,,
2854,2018-06-12 21:45:00 SGT,,,
2855,2018-06-12 21:50:00 SGT,,,
2856,2018-06-12 21:55:00 SGT,,,
2857,2018-06-12 22:00:00 SGT,,,
2858,2018-06-12 22:05:00 SGT,,,
2859,2018-06-12 22:10:00 SGT,,,
2860,2018-06-12 22:15:00 SGT,,,
2861,2018-06-12 22:20:00 SGT,,,
2862,2018-06-12 22:25:00 SGT,,,
2863,2018-06-12 22:30:00 SGT,,,
2864,2018-06-12 22:35:00 SGT,,,
2865,2018-06-12 22:40:00 SGT,,,
2866,2018-06-12 22:45:00 SGT,,,
2867,2018-06-12 22:50:00 SGT,,,
2868,2018-06-12 22:55:00 SGT,,,
2869,2018-06-12 23:00:00 SGT,,,
2870,2018-06-12 23:05:00 SGT,,,
2871,2018-06-12 23:10:00 SGT,,,
2872,2018-06-12 23:15:00 SGT,,,
2873,2018-06-12 23:20:00 SGT,,,
2874,2018-06-12 23:25:00 SGT,,,
2875,2018-06-12 23:30:00 SGT,,,
2876,2018-06-12 23:35:00 SGT,,,
2877,2018-06-12 23:40:00 SGT,,,
2878,2018-06-12 23:45:00 SGT,,,
2879,2018-06-12 23:50:00 SGT,,,
2880,2018-06-12 23:55:00 SGT,,,
2881,2018-06-13 00:00:00 SGT,,,
2882,2018-06-13 00:05:00 SGT,,,
2883,2018-06-13 00:10:00 SGT,,,
2884,2018-06-13 00:15:00 SGT,,,
2885,2018-06-13 00:20:00 SGT,,,
2886,2018-06-13 00:25:00 SGT,,,
2887,2018-06-13 00:30:00 SGT,,,
2888,2018-06-13 00:35:00 SGT,,,
2889,2018-06-13 00:40:00 SGT,,,
2890,2018-06-13 00:45:00 SGT,,,
2891,2018-06-13 00:50:00 SGT,,,
2892,2018-06-13 00:55:00 SGT,,,
2893,2018-06-13 01:00:00 SGT,,,
2894,2018-06-13 01:05:00 SGT,,,
2895,2018-06-13 01:10:00 SGT,,,
2896,2018-06-13 01:15:00 SGT,,,
2897,2018-06-13 01:20:00 SGT,,,
2898,2018-06-13 01:25:00 SGT,,,
2899,2018-06-13 01:30:00 SGT,,,
2900,2018-06-13 01:35:00 SGT,,,
2901,2018-06-13 01:40:00 SGT,,,
2902,2018-06-13 01:45:00 SGT,,,
2903,2018-06-13 01:50:00 SGT,,,
2904,2018-06-13 01:55:00 SGT,,,
2905,2018-06-13 02:00:00 SGT,,,
2906,2018-06-13 02:05:00 SGT,,,
2907,2018-06-13 02:10:00 SGT,,,
2908,2018-06-13 02:15:00 SGT,,,
2909,2018-06-13 02:20:00 SGT,,,
2910,2018-06-13 02:25:00 SGT,,,
2911,2018-06-13 02:30:00 SGT,,,
2912,2018-06-13 02:35:00 SGT,,,
2913,2018-06-13 02:40:00 SGT,,,
2914,2018-06-13 02:45:00 SGT,,,
2915,2018-06-13 02:50:00 SGT,,,
2916,2018-06-13 02:55:00 SGT,,,
2917,2018-06-13 03:00:00 SGT,,,
2918,2018-06-13 03:05:00 SGT,,,
2919,2018-06-13 03:10:00 SGT,,,
2920,2018-06-13 03:15:00 SGT,,,
2921,2018-06-13 03:20:00 SGT,,,
2922,2018-06-13 03:25:00 SGT,,,
2923,2018-06-13 03:30:00 SGT,,,
2924,2018-06-13 03:35:00 SGT,,,
2925,2018-06-13 03:40:00 SGT,,,
2926,2018-06-13 03:45:00 SGT,,,
2927,2018-06-13 03:50:00 SGT,,,
2928,2018-06-13 03:55:00 SGT,,,
2929,2018-06-13 04:00:00 SGT,,,
2930,2018-06-13 04:05:00 SGT,,,
2931,2018-06-13 04:10:00 SGT,,,
2932,2018-06-13 04:15:00 SGT,,,
2933,2018-06-13 04:20:00 SGT,,,
2934,2018-06-13 04:25:00 SGT,,,
2935,2018-06-13 04:30:00 SGT,,,
2936,2018-06-13 04:35:00 SGT,,,
2937,2018-06-13 04:40:00 SGT,,,
2938,2018-06-13 04:45:00 SGT,,,
2939,2018-06-13 04:50:00 SGT,,,
2940,2018-06-13 04:55:00 SGT,,,
2941,2018-06-13 05:00:00 SGT,,,
2942,2018-06-13 05:05:00 SGT,,,
2943,2018-06-13 05:10:00 SGT,,,
2944,2018-06-13 05:15:00 SGT,,,
2945,2018-06-13 05:20:00 SGT,,,
2946,2018-06-13 05:25:00 SGT,,,
2947,2018-06-13 05:30:00 SGT,,,
2948,2018-06-13 05:35:00 SGT,,,
2949,2018-06-13 05:40:00 SGT,,,
2950,2018-06-13 05:45:00 SGT,,,
2951,2018-06-13 05:50:00 SGT,,,
2952,2018-06-13 05:55:00 SGT,,,
2953,2018-06-13 06:00:00 SGT,,,
2954,2018-06-13 06:05:00 SGT,,,
2955,2018-06-13 06:10:00 SGT,,,
2956,2018-06-13 06:15:00 SGT,,,
2957,2018-06-13 06:20:00 SGT,,,
2958,2018-06-13 06:25:00 SGT,,,
2959,2018-06-13 06:30:00 SGT,,,
2960,2018-06-13 06:35:00 SGT,,,
2961,2018-06-13 06:40:00 SGT,,,
2962,2018-06-13 06:45:00 SGT,,,
2963,2018-06-13 06:50:00 SGT,,,
2964,2018-06-13 06:55:00 SGT,,,
2965,2018-06-13 07:00:00 SGT,,,
2966,2018-06-13 07:05:00 SGT,,,
2967,2018-06-13 07:10:00 SGT,,,
2968,2018-06-13 07:15:00 SGT,,,
2969,2018-06-13 07:20:00 SGT,,,
2970,2018-06-13 07:25:00 SGT,,,
2971,2018-06-13 07:30:00 SGT,,,
2972,2018-06-13 07:35:00 SGT,,,
2973,2018-06-13 07:40:00 SGT,,,
2974,2018-06-13 07:45:00 SGT,,,
2975,2018-06-13 07:50:00 SGT,,,
2976,2018-06-13 07:55:00 SGT,,,
2977,2018-06-13 08:00:00 SGT,,,
2978,2018-06-13 08:05:00 SGT,,,
2979,2018-06-13 08:10:00 SGT,,,
2980,2018-06-13 08:15:00 SGT,,,
2981,2018-06-13 08:20:00 SGT,,,
2982,2018-06-13 08:25:00 SGT,,,
2983,2018-06-13 08:30:00 SGT,,,
2984,2018-06-13 08:35:00 SGT,,,
2985,2018-06-13 08:40:00 SGT,,,
2986,2018-06-13 08:45:00 SGT,,,
2987,2018-06-13 08:50:00 SGT,,,
2988,2018-06-13 08:55:00 SGT,,,
2989,2018-06-13 09:00:00 SGT,,,
2990,2018-06-13 09:05:00 SGT,,,
2991,2018-06-13 09:10:00 SGT,,,
2992,2018-06-13 09:15:00 SGT,,,
2993,2018-06-13 09:20:00 SGT,,,
2994,2018-06-13 09:25:00 SGT,,,
2995,2018-06-13 09:30:00 SGT,,,
2996,2018-06-13 09:35:00 SGT,,,
2997,2018-06-13 09:40:00 SGT,,,
2998,2018-06-13 09:45:00 SGT,,,
2999,2018-06-13 09:50:00 SGT,,,
3000,2018-06-13 09:55:00 SGT,,,
3001,2018-06-13 10:00:00 SGT,,,
3002,2018-06-13 10:05:00 SGT,,,
3003,2018-06-13 10:10:00 SGT,,,
3004,2018-06-13 10:15:00 SGT,,,
3005,2018-06-13 10:20:00 SGT,,,
3006,2018-06-13 10:25:00 SGT,,,
3007,2018-06-13 10:30:00 SGT,,,
3008,2018-06-13 10:35:00 SGT,,,
3009,2018-06-13 10:40:00 SGT,,,
3010,2018-06-13 10:45:00 SGT,,,
3011,2018-06-13 10:50:00 SGT,,,
3012,2018-06-13 10:55:00 SGT,,,
3013,2018-06-13 11:00:00 SGT,,,
3014,2018-06-13 11:05:00 SGT,,,
3015,2018-06-13 11:10:00 SGT,,,
3016,2018-06-13 11:15:00 SGT,,,
3017,2018-06-13 11:20:00 SGT,,,
3018,2018-06-13 11:25:00 SGT,,,
3019,2018-06-13 11:30:00 SGT,,,
3020,2018-06-13 11:35:00 SGT,,,
3021,2018-06-13 11:40:00 SGT,,,
3022,2018-06-13 11:45:00 SGT,,,
3023,2018-06-13 11:50:00 SGT,,,
3024,2018-06-13 11:55:00 SGT,,,
3025,2018-06-13 12:00:00 SGT,,,
3026,2018-06-13 12:05:00 SGT,,,
3027,2018-06-13 12:10:00 SGT,,,
3028,2018-06-13 12:15:00 SGT,,,
3029,2018-06-13 12:20:00 SGT,,,
3030,2018-06-13 12:25:00 SGT,,,
3031,2018-06-13 12:30:00 SGT,,,
3032,2018-06-13 12:35:00 SGT,,,
3033,2018-06-13 12:40:00 SGT,,,
3034,2018-06-13 12:45:00 SGT,,,
3035,2018-06-13 12:50:00 SGT,,,
3036,2018-06-13 12:55:00 SGT,,,
3037,2018-06-13 13:00:00 SGT,,,
3038,2018-06-13 13:05:00 SGT,,,
3039,2018-06-13 13:10:00 SGT,,,
3040,2018-06-13 13:15:00 SGT,,,
3041,2018-06-13 13:20:00 SGT,,,
3042,2018-06-13 13:25:00 SGT,,,
3043,2018-06-13 13:30:00 SGT,,,
3044,2018-06-13 13:35:00 SGT,,,
3045,2018-06-13 13:40:00 SGT,,,
3046,2018-06-13 13:45:00 SGT,,,
3047,2018-06-13 13:50:00 SGT,,,
3048,2018-06-13 13:55:00 SGT,,,
3049,2018-06-13 14:00:00 SGT,,,
3050,2018-06-13 14:05:00 SGT,,,
3051,2018-06-13 14:10:00 SGT,,,
3052,2018-06-13 14:15:00 SGT,,,
3053,2018-06-13 14:20:00 SGT,,,
3054,2018-06-13 14:25:00 SGT,,,
3055,2018-06-13 14:30:00 SGT,,,
3056,2018-06-13 14:35:00 SGT,,,
3057,2018-06-13 14:40:00 SGT,,,
3058,2018-06-13 14:45:00 SGT,,,
3059,2018-06-13 14:50:00 SGT,,,
3060,2018-06-13 14:55:00 SGT,,,
3061,2018-06-13 15:00:00 SGT,,,
3062,2018-06-13 15:05:00 SGT,,,
3063,2018-06-13 15:10:00 SGT,,,
3064,2018-06-13 15:15:00 SGT,,,
3065,2018-06-13 15:20:00 SGT,,,
3066,2018-06-13 15:25:00 SGT,,,
3067,2018-06-13 15:30:00 SGT,,,
3068,2018-06-13 15:35:00 SGT,,,
3069,2018-06-13 15:40:00 SGT,,,
3070,2018-06-13 15:45:00 SGT,,,
3071,2018-06-13 15:50:00 SGT,,,
3072,2018-06-13 15:55:00 SGT,,,
3073,2018-06-13 16:00:00 SGT,,,
3074,2018-06-13 16:05:00 SGT,,,
3075,2018-06-13 16:10:00 SGT,,,
3076,2018-06-13 16:15:00 SGT,,,
3077,2018-06-13 16:20:00 SGT,,,
3078,2018-06-13 16:25:00 SGT,,,
3079,2018-06-13 16:30:00 SGT,,,
3080,2018-06-13 16:35:00 SGT,,,
3081,2018-06-13 16:40:00 SGT,,,
3082,2018-06-13 16:45:00 SGT,,,
3083,2018-06-13 16:50:00 SGT,,,
3084,2018-06-13 16:55:00 SGT,,,
3085,2018-06-13 17:00:00 SGT,,,
3086,2018-06-13 17:05:00 SGT,,,
3087,2018-06-13 17:10:00 SGT,,,
3088,2018-06-13 17:15:00 SGT,,,
3089,2018-06-13 17:20:00 SGT,,,
3090,2018-06-13 17:25:00 SGT,,,
3091,2018-06-13 17:30:00 SGT,,,
3092,2018-06-13 17:35:00 SGT,,,
3093,2018-06-13 17:40:00 SGT,,,
3094,2018-06-13 17:45:00 SGT,,,
3095,2018-06-13 17:50:00 SGT,,,
3096,2018-06-13 17:55:00 SGT,,,
3097,2018-06-13 18:00:00 SGT,,,
3098,2018-06-13 18:05:00 SGT,,,
3099,2018-06-13 18:10:00 SGT,,,
3100,2018-06-13 18:15:00 SGT,,,
3101,2018-06-13 18:20:00 SGT,,,
3102,2018-06-13 18:25:00 SGT,,,
3103,2018-06-13 18:30:00 SGT,,,
3104,2018-06-13 18:35:00 SGT,,,
3105,2018-06-13 18:40:00 SGT,,,
3106,2018-06-13 18:45:00 SGT,,,
3107,2018-06-13 18:50:00 SGT,,,
3108,2018-06-13 18:55:00 SGT,,,
3109,2018-06-13 19:00:00 SGT,,,
3110,2018-06-13 19:05:00 SGT,,,
3111,2018-06-13 19:10:00 SGT,,,
3112,2018-06-13 19:15:00 SGT,,,
3113,2018-06-13 19:20:00 SGT,,,
3114,2018-06-13 19:25:00 SGT,,,
3115,2018-06-13 19:30:00 SGT,,,
3116,2018-06-13 19:35:00 SGT,,,
3117,2018-06-13 19:40:00 SGT,,,
3118,2018-06-13 19:45:00 SGT,,,
3119,2018-06-13 19:50:00 SGT,,,
3120,2018-06-13 19:55:00 SGT,,,
3121,2018-06-13 20:00:00 SGT,,,
3122,2018-06-13 20:05:00 SGT,,,
3123,2018-06-13 20:10:00 SGT,,,
3124,2018-06-13 20:15:00 SGT,,,
3125,2018-06-13 20:20:00 SGT,,,
3126,2018-06-13 20:25:00 SGT,,,
3127,2018-06-13 20:30:00 SGT,,,
3128,2018-06-13 20:35:00 SGT,,,
3129,2018-06-13 20:40:00 SGT,,,
3130,2018-06-13 20:45:00 SGT,,,
3131,2018-06-13 20:50:00 SGT,,,
3132,2018-06-13 20:55:00 SGT,,,
3133,2018-06-13 21:00:00 SGT,,,
3134,2018-06-13 21:05:00 SGT,,,
3135,2018-06-13 21:10:00 SGT,,,
3136,2018-06-13 21:15:00 SGT,,,
3137,2018-06-13 21:20:00 SGT,,,
3138,2018-06-13 21:25:00 SGT,,,
3139,2018-06-13 21:30:00 SGT,,,
3140,2018-06-13 21:35:00 SGT,,,
3141,2018-06-13 21:40:00 SGT,,,
3142,2018-06-13 21:45:00 SGT,,,
3143,2018-06-13 21:50:00 SGT,,,
3144,2018-06-13 21:55:00 SGT,,,
3145,2018-06-13 22:00:00 SGT,,,
3146,2018-06-13 22:05:00 SGT,,,
3147,2018-06-13 22:10:00 SGT,,,
3148,2018-06-13 22:15:00 SGT,,,
3149,2018-06-13 22:20:00 SGT,,,
3150,2018-06-13 22:25:00 SGT,,,
3151,2018-06-13 22:30:00 SGT,,,
3152,2018-06-13 22:35:00 SGT,,,
3153,2018-06-13 22:40:00 SGT,,,
3154,2018-06-13 22:45:00 SGT,,,
3155,2018-06-13 22:50:00 SGT,,,
3156,2018-06-13 22:55:00 SGT,,,
3157,2018-06-13 23:00:00 SGT,,,
3158,2018-06-13 23:05:00 SGT,,,
3159,2018-06-13 23:10:00 SGT,,,
3160,2018-06-13 23:15:00 SGT,,,
3161,2018-06-13 23:20:00 SGT,,,
3162,2018-06-13 23:25:00 SGT,,,
3163,2018-06-13 23:30:00 SGT,,,
3164,2018-06-13 23:35:00 SGT,,,
3165,2018-06-13 23:40:00 SGT,,,
3166,2018-06-13 23:45:00 SGT,,,
3167,2018-06-13 23:50:00 SGT,,,
3168,2018-06-13 23:55:00 SGT,,,
3169,2018-06-14 00:00:00 SGT,,,
3170,2018-06-14 00:05:00 SGT,,,
3171,2018-06-14 00:10:00 SGT,,,
3172,2018-06-14 00:15:00 SGT,,,
3173,2018-06-14 00:20:00 SGT,,,
3174,2018-06-14 00:25:00 SGT,,,
3175,2018-06-14 00:30:00 SGT,,,
3176,2018-06-14 00:35:00 SGT,,,
3177,2018-06-14 00:40:00 SGT,,,
3178,2018-06-14 00:45:00 SGT,,,
3179,2018-06-14 00:50:00 SGT,,,
3180,2018-06-14 00:55:00 SGT,,,
3181,2018-06-14 01:00:00 SGT,,,
3182,2018-06-14 01:05:00 SGT,,,
3183,2018-06-14 01:10:00 SGT,,,
3184,2018-06-14 01:15:00 SGT,,,
3185,2018-06-14 01:20:00 SGT,,,
3186,2018-06-14 01:25:00 SGT,,,
3187,2018-06-14 01:30:00 SGT,,,
3188,2018-06-14 01:35:00 SGT,,,
3189,2018-06-14 01:40:00 SGT,,,
3190,2018-06-14 01:45:00 SGT,,,
3191,2018-06-14 01:50:00 SGT,,,
3192,2018-06-14 01:55:00 SGT,,,
3193,2018-06-14 02:00:00 SGT,,,
3194,2018-06-14 02:05:00 SGT,,,
3195,2018-06-14 02:10:00 SGT,,,
3196,2018-06-14 02:15:00 SGT,,,
3197,2018-06-14 02:20:00 SGT,,,
3198,2018-06-14 02:25:00 SGT,,,
3199,2018-06-14 02:30:00 SGT,,,
3200,2018-06-14 02:35:00 SGT,,,
3201,2018-06-14 02:40:00 SGT,,,
3202,2018-06-14 02:45:00 SGT,,,
3203,2018-06-14 02:50:00 SGT,,,
3204,2018-06-14 02:55:00 SGT,,,
3205,2018-06-14 03:00:00 SGT,,,
3206,2018-06-14 03:05:00 SGT,,,
3207,2018-06-14 03:10:00 SGT,,,
3208,2018-06-14 03:15:00 SGT,,,
3209,2018-06-14 03:20:00 SGT,,,
3210,2018-06-14 03:25:00 SGT,,,
3211,2018-06-14 03:30:00 SGT,,,
3212,2018-06-14 03:35:00 SGT,,,
3213,2018-06-14 03:40:00 SGT,,,
3214,2018-06-14 03:45:00 SGT,,,
3215,2018-06-14 03:50:00 SGT,,,
3216,2018-06-14 03:55:00 SGT,,,
3217,2018-06-14 04:00:00 SGT,,,
3218,2018-06-14 04:05:00 SGT,,,
3219,2018-06-14 04:10:00 SGT,,,
3220,2018-06-14 04:15:00 SGT,,,
3221,2018-06-14 04:20:00 SGT,,,
3222,2018-06-14 04:25:00 SGT,,,
3223,2018-06-14 04:30:00 SGT,,,
3224,2018-06-14 04:35:00 SGT,,,
3225,2018-06-14 04:40:00 SGT,,,
3226,2018-06-14 04:45:00 SGT,,,
3227,2018-06-14 04:50:00 SGT,,,
3228,2018-06-14 04:55:00 SGT,,,
3229,2018-06-14 05:00:00 SGT,,,
3230,2018-06-14 05:05:00 SGT,,,
3231,2018-06-14 05:10:00 SGT,,,
3232,2018-06-14 05:15:00 SGT,,,
3233,2018-06-14 05:20:00 SGT,,,
3234,2018-06-14 05:25:00 SGT,,,
3235,2018-06-14 05:30:00 SGT,,,
3236,2018-06-14 05:35:00 SGT,,,
3237,2018-06-14 05:40:00 SGT,,,
3238,2018-06-14 05:45:00 SGT,,,
3239,2018-06-14 05:50:00 SGT,,,
3240,2018-06-14 05:55:00 SGT,,,
3241,2018-06-14 06:00:00 SGT,,,
3242,2018-06-14 06:05:00 SGT,,,
3243,2018-06-14 06:10:00 SGT,,,
3244,2018-06-14 06:15:00 SGT,,,
3245,2018-06-14 06:20:00 SGT,,,
3246,2018-06-14 06:25:00 SGT,,,
3247,2018-06-14 06:30:00 SGT,,,
3248,2018-06-14 06:35:00 SGT,,,
3249,2018-06-14 06:40:00 SGT,,,
3250,2018-06-14 06:45:00 SGT,,,
3251,2018-06-14 06:50:00 SGT,,,
3252,2018-06-14 06:55:00 SGT,,,
3253,2018-06-14 07:00:00 SGT,,,
3254,2018-06-14 07:05:00 SGT,,,
3255,2018-06-14 07:10:00 SGT,,,
3256,2018-06-14 07:15:00 SGT,,,
3257,2018-06-14 07:20:00 SGT,,,
3258,2018-06-14 07:25:00 SGT,,,
3259,2018-06-14 07:30:00 SGT,,,
3260,2018-06-14 07:35:00 SGT,,,
3261,2018-06-14 07:40:00 SGT,,,
3262,2018-06-14 07:45:00 SGT,,,
3263,2018-06-14 07:50:00 SGT,,,
3264,2018-06-14 07:55:00 SGT,,,
3265,2018-06-14 08:00:00 SGT,,,
3266,2018-06-14 08:05:00 SGT,,,
